row,column,value
11,11,0.266091
11,12,0.33618
11,13,0.408259
11,14,0.481852
11,15,0.556611
11,16,0.632298
11,17,0.708748
11,18,0.785857
11,19,0.863551
11,20,0.941776
11,21,1.02048
11,22,1.09958
11,23,1.17899
11,24,1.25858
11,25,1.33818
11,26,1.41755
11,27,1.49644
11,28,1.57451
11,29,1.65139
11,30,1.72667
11,31,1.79989
11,32,1.87054
11,33,1.93809
11,34,2.00199
11,35,2.06167
11,36,2.11655
11,37,2.16604
11,38,2.20956
11,39,2.24655
11,40,2.27645
11,41,2.29875
11,42,2.31296
11,43,2.31862
11,44,2.31532
11,45,2.30271
11,46,2.28048
11,47,2.24838
11,48,2.2062
11,49,2.15383
11,50,2.09118
11,51,2.01824
11,52,1.93508
11,53,1.8418
11,54,1.73859
11,55,1.62568
11,56,1.50336
11,57,1.372
11,58,1.23199
11,59,1.08381
11,60,0.927961
11,61,0.765006
11,62,0.595552
11,63,0.420251
11,64,0.2398
11,65,0.0549373
11,66,-0.133555
11,67,-0.324844
11,68,-0.518039
11,69,-0.712213
11,70,-0.906402
11,71,-1.09961
11,72,-1.2908
11,73,-1.47892
11,74,-1.66289
11,75,-1.84162
11,76,-2.014
11,77,-2.17889
11,78,-2.3352
