row,column,value
16,8,-0.00760665
16,9,-0.00936118
16,10,-0.0112419
16,11,-0.013233
16,12,-0.0153187
16,13,-0.0174836
16,14,-0.0197126
16,15,-0.0219909
16,16,-0.0243041
16,17,-0.0266382
16,18,-0.0289796
16,19,-0.0313154
16,20,-0.0336331
16,21,-0.0359207
16,22,-0.0381669
16,23,-0.0403609
16,24,-0.0424926
16,25,-0.0445523
16,26,-0.0465311
16,27,-0.0484206
16,28,-0.0502128
16,29,-0.0519007
16,30,-0.0534774
16,31,-0.0549367
16,32,-0.0562731
16,33,-0.0574814
16,34,-0.0585568
16,35,-0.0594953
16,36,-0.0602933
16,37,-0.0609474
16,38,-0.0614549
16,39,-0.0618137
16,40,-0.0620218
16,41,-0.0620781
16,42,-0.0619817
16,43,-0.0617323
16,44,-0.0613302
16,45,-0.0607761
16,46,-0.0600713
16,47,-0.0592178
16,48,-0.0582181
16,49,-0.0570754
16,50,-0.0557935
16,51,-0.0543769
16,52,-0.0528309
16,53,-0.0511614
16,54,-0.0493751
16,55,-0.0474796
16,56,-0.0454832
16,57,-0.0433948
16,58,-0.0412245
16,59,-0.0389827
16,60,-0.0366809
16,61,-0.0343312
16,62,-0.0319465
16,63,-0.0295402
16,64,-0.0271265
16,65,-0.0247201
16,66,-0.022336
16,67,-0.0199898
16,68,-0.0176973
16,69,-0.0154747
16,70,-0.0133381
16,71,-0.0113038
16,72,-0.00938804
16,73,-0.00760704
16,74,-0.00597676
16,75,-0.00451304
16,76,-0.00323151
16,77,-0.00214765
16,78,-0.00127701
16,79,-0.000633544
16,80,-0.000246711
16,81,0
17,0,0
17,1,-0.000267829
17,2,-0.000685768
17,3,-0.0013769
17,4,-0.00230661
17,5,-0.00345746
17,6,-0.00481068
17,7,-0.00634811
17,8,-0.00805185
17,9,-0.00990434
17,10,-0.0118883
17,11,-0.0139866
17,12,-0.0161827
17,13,-0.0184602
17,14,-0.0208031
17,15,-0.0231958
17,16,-0.0256232
17,17,-0.0280708
17,18,-0.0305243
17,19,-0.0329704
17,20,-0.035396
17,21,-0.0377889
17,22,-0.0401372
17,23,-0.04243
17,24,-0.0446567
17,25,-0.0468075
17,26,-0.0488731
17,27,-0.050845
17,28,-0.0527152
17,29,-0.0544762
17,30,-0.0561211
17,31,-0.0576436
17,32,-0.059038
17,33,-0.060299
17,34,-0.0614219
17,35,-0.0624023
17,36,-0.0632365
17,37,-0.0639212
17,38,-0.0644536
17,39,-0.0648314
17,40,-0.0650526
17,41,-0.065116
17,42,-0.0650206
17,43,-0.064766
17,44,-0.0643524
17,45,-0.0637806
17,46,-0.0630518
17,47,-0.0621678
17,48,-0.0611313
17,49,-0.0599452
17,50,-0.0586136
17,51,-0.0571409
17,52,-0.0555324
17,53,-0.0537941
17,54,-0.051933
17,55,-0.0499567
17,56,-0.0478735
17,57,-0.0456929
17,58,-0.043425
17,59,-0.0410807
17,60,-0.0386718
17,61,-0.0362108
17,62,-0.0337112
17,63,-0.0311869
17,64,-0.0286526
17,65,-0.0261238
17,66,-0.0236163
17,67,-0.0211464
17,68,-0.0187309
17,69,-0.0163868
17,70,-0.0141313
17,71,-0.0119819
17,72,-0.0099558
17,73,-0.00807054
17,74,-0.00634336
17,75,-0.00479141
17,76,-0.00343169
17,77,-0.00228105
17,78,-0.00135639
17,79,-0.000672861
17,80,-0.000261993
17,81,0
18,0,0
18,1,-0.000282918
18,2,-0.000724437
18,3,-0.00145457
18,4,-0.00243654
18,5,-0.00365161
18,6,-0.00507962
18,7,-0.00670101
18,8,-0.00849657
18,9,-0.0104474
18,10,-0.0125351
18,11,-0.0147414
18,12,-0.0170486
18,13,-0.0194395
18,14,-0.021897
18,15,-0.024405
18,16,-0.0269475
18,17,-0.0295093
18,18,-0.0320757
18,19,-0.0346327
18,20,-0.0371668
18,21,-0.0396654
18,22,-0.0421163
18,23,-0.0445081
18,24,-0.0468301
18,25,-0.0490721
18,26,-0.0512248
18,27,-0.0532794
18,28,-0.0552275
18,29,-0.0570618
18,30,-0.0587751
18,31,-0.060361
18,32,-0.0618137
18,33,-0.0631278
18,34,-0.0642983
18,35,-0.0653211
18,36,-0.0661922
18,37,-0.0669082
18,38,-0.0674663
18,39,-0.067864
18,40,-0.0680993
18,41,-0.0681708
18,42,-0.0680775
18,43,-0.0678189
18,44,-0.0673952
18,45,-0.066807
18,46,-0.0660554
18,47,-0.0651423
18,48,-0.0640702
18,49,-0.0628421
18,50,-0.0614619
18,51,-0.0599341
18,52,-0.058264
18,53,-0.0564578
18,54,-0.0545224
18,55,-0.0524656
18,56,-0.0502959
18,57,-0.048023
18,58,-0.0456571
18,59,-0.0432097
18,60,-0.0406927
18,61,-0.0381194
18,62,-0.0355034
18,63,-0.0328595
18,64,-0.0302029
18,65,-0.0275497
18,66,-0.0249166
18,67,-0.0223208
18,68,-0.0197799
18,69,-0.0173121
18,70,-0.0149355
18,71,-0.0126687
18,72,-0.0105304
18,73,-0.00853915
18,74,-0.00671356
18,75,-0.00507216
18,76,-0.0036333
18,77,-0.0024152
18,78,-0.00143609
18,79,-0.000712278
18,80,-0.000277294
18,81,0
19,0,0
19,1,-0.00029799
19,2,-0.00076309
19,3,-0.00153228
19,4,-0.00256665
19,5,-0.00384621
19,6,-0.00534941
19,7,-0.00705534
19,8,-0.00894343
19,9,-0.0109935
19,10,-0.0131859
19,11,-0.0155013
19,12,-0.0179208
19,13,-0.0204263
19,14,-0.0229998
19,15,-0.0256243
19,16,-0.0282831
19,17,-0.0309603
19,18,-0.0336407
19,19,-0.0363096
19,20,-0.0389533
19,21,-0.0415584
19,22,-0.0441127
19,23,-0.0466043
19,24,-0.0490222
19,25,-0.0513561
19,26,-0.0535963
19,27,-0.0557339
19,28,-0.0577606
19,29,-0.0596685
19,30,-0.0614507
19,31,-0.0631005
19,32,-0.064612
19,33,-0.0659797
19,34,-0.0671987
19,35,-0.0682645
19,36,-0.0691732
19,37,-0.0699214
19,38,-0.0705061
19,39,-0.0709247
19,40,-0.0711751
19,41,-0.0712559
19,42,-0.071166
19,43,-0.0709048
19,44,-0.0704722
19,45,-0.0698689
19,46,-0.0690959
19,47,-0.068155
19,48,-0.0670485
19,49,-0.0657795
19,50,-0.0643518
19,51,-0.0627699
19,52,-0.061039
19,53,-0.0591654
19,54,-0.0571561
19,55,-0.0550188
19,56,-0.0527625
19,57,-0.0503968
19,58,-0.0479323
19,59,-0.0453807
19,60,-0.0427546
19,61,-0.0400672
19,62,-0.0373331
19,63,-0.0345674
19,64,-0.0317861
19,65,-0.029006
19,66,-0.0262446
19,67,-0.0235201
19,68,-0.020851
19,69,-0.0182565
19,70,-0.015756
19,71,-0.0133692
19,72,-0.011116
19,73,-0.0090164
19,74,-0.00709029
19,75,-0.00535761
19,76,-0.0038381
19,77,-0.00255133
19,78,-0.00151688
19,79,-0.0007522
19,80,-0.00029278
19,81,0
20,0,0
20,1,-0.000313172
20,2,-0.000802034
20,3,-0.00161061
20,4,-0.00269787
20,5,-0.00404257
20,6,-0.0056218
20,7,-0.00741327
20,8,-0.00939506
20,9,-0.0115457
20,10,-0.0138443
20,11,-0.0162703
20,12,-0.0188038
20,13,-0.0214255
20,14,-0.0241167
20,15,-0.0268593
20,16,-0.0296361
20,17,-0.0324303
20,18,-0.0352261
20,19,-0.0380084
20,20,-0.0407629
20,21,-0.0434759
20,22,-0.0461346
20,23,-0.048727
20,24,-0.0512418
20,25,-0.0536684
20,26,-0.055997
20,27,-0.0582185
20,28,-0.0603243
20,29,-0.0623067
20,30,-0.0641584
20,31,-0.0658728
20,32,-0.0674438
20,33,-0.0688659
20,34,-0.070134
20,35,-0.0712438
20,36,-0.0721912
20,37,-0.0729725
20,38,-0.0735848
20,39,-0.0740255
20,40,-0.0742923
20,41,-0.0743837
20,42,-0.0742984
20,43,-0.0740359
20,44,-0.0735959
20,45,-0.0729789
20,46,-0.0721858
20,47,-0.0712184
20,48,-0.0700788
20,49,-0.0687701
20,50,-0.0672958
20,51,-0.0656606
20,52,-0.0638696
20,53,-0.0619291
20,54,-0.059846
20,55,-0.0576283
20,56,-0.0552849
20,57,-0.0528258
20,58,-0.0502618
20,59,-0.0476048
20,60,-0.0448677
20,61,-0.0420645
20,62,-0.0392099
20,63,-0.0363199
20,64,-0.0334111
20,65,-0.0305011
20,66,-0.0276082
20,67,-0.0247516
20,68,-0.0219509
20,69,-0.0192262
20,70,-0.0165983
20,71,-0.0140881
20,72,-0.0117169
20,73,-0.00950586
20,74,-0.0074765
20,75,-0.0056501
20,76,-0.00404784
20,77,-0.00269068
20,78,-0.00159955
20,79,-0.000793025
20,80,-0.000308612
20,81,0
21,0,0
21,1,-0.000328581
21,2,-0.000841567
21,3,-0.00169013
21,4,-0.0028311
21,5,-0.00424199
21,6,-0.0058985
21,7,-0.00777695
21,8,-0.00985406
21,9,-0.0121071
21,10,-0.0145137
21,11,-0.0170523
21,12,-0.0197017
21,13,-0.0224418
21,14,-0.0252527
21,15,-0.0281155
21,16,-0.0310122
21,17,-0.0339254
21,18,-0.0368385
21,19,-0.039736
21,20,-0.0426028
21,21,-0.0454251
21,22,-0.0481897
21,23,-0.0508842
21,24,-0.0534971
21,25,-0.0560175
21,26,-0.0584355
21,27,-0.0607418
21,28,-0.0629278
21,29,-0.0649855
21,30,-0.0669076
21,31,-0.0686874
21,32,-0.0703188
21,33,-0.0717962
21,34,-0.0731146
21,35,-0.0742693
21,36,-0.0752563
21,37,-0.0760719
21,38,-0.0767131
21,39,-0.0771771
21,40,-0.0774616
21,41,-0.077565
21,42,-0.0774858
21,43,-0.0772234
21,44,-0.0767774
21,45,-0.0761481
21,46,-0.0753365
21,47,-0.0743438
21,48,-0.0731724
21,49,-0.0718251
21,50,-0.0703054
21,51,-0.0686176
21,52,-0.0667672
21,53,-0.0647601
21,54,-0.0626034
21,55,-0.0603051
21,56,-0.0578743
21,57,-0.0553209
21,58,-0.0526562
21,59,-0.0498922
21,60,-0.0470424
21,61,-0.044121
21,62,-0.0411434
21,63,-0.0381262
21,64,-0.0350866
21,65,-0.0320432
21,66,-0.0290152
21,67,-0.0260225
21,68,-0.0230861
21,69,-0.0202273
21,70,-0.0174679
21,71,-0.0148303
21,72,-0.0123371
21,73,-0.0100111
21,74,-0.00787513
21,75,-0.00595196
21,76,-0.00426427
21,77,-0.00283447
21,78,-0.00168484
21,79,-0.000835148
21,80,-0.000324947
21,81,0
22,0,0
22,1,-0.000344334
22,2,-0.000881972
22,3,-0.00177139
22,4,-0.00296723
22,5,-0.00444572
22,6,-0.00618117
22,7,-0.00814847
22,8,-0.010323
22,9,-0.0126805
22,10,-0.0151975
22,11,-0.017851
22,12,-0.020619
22,13,-0.0234798
22,14,-0.0264129
22,15,-0.0293983
22,16,-0.0324173
22,17,-0.0354516
22,18,-0.0384841
22,19,-0.0414987
22,20,-0.0444799
22,21,-0.0474132
22,22,-0.0502853
22,23,-0.0530834
22,24,-0.0557957
22,25,-0.0584113
22,26,-0.0609199
22,27,-0.0633121
22,28,-0.0655792
22,29,-0.0677132
22,30,-0.0697067
22,31,-0.071553
22,32,-0.0732458
22,33,-0.0747796
22,34,-0.0761491
22,35,-0.0773499
22,36,-0.0783777
22,37,-0.0792289
22,38,-0.0799002
22,39,-0.0803889
22,40,-0.0806925
22,41,-0.0808093
22,42,-0.0807378
22,43,-0.080477
22,44,-0.0800266
22,45,-0.0793866
22,46,-0.0785578
22,47,-0.0775415
22,48,-0.0763396
22,49,-0.0749549
22,50,-0.0733907
22,51,-0.0716514
22,52,-0.0697422
22,53,-0.0676689
22,54,-0.0654387
22,55,-0.0630597
22,56,-0.0605408
22,57,-0.0578923
22,58,-0.0551255
22,59,-0.052253
22,60,-0.0492883
22,61,-0.0462463
22,62,-0.0431428
22,63,-0.0399951
22,64,-0.0368212
22,65,-0.0336405
22,66,-0.0304731
22,67,-0.0273401
22,68,-0.0242634
22,69,-0.0212658
22,70,-0.0183703
22,71,-0.0156007
22,72,-0.0129811
22,73,-0.0105358
22,74,-0.00828915
22,75,-0.00626553
22,76,-0.00448914
22,77,-0.00298389
22,78,-0.00177351
22,79,-0.000878953
22,80,-0.000341939
22,81,0
23,0,0
23,1,-0.000360538
23,2,-0.00092352
23,3,-0.00185491
23,4,-0.00310708
23,5,-0.00465497
23,6,-0.00647142
23,7,-0.00852986
23,8,-0.0108042
23,9,-0.0132689
23,10,-0.015899
23,11,-0.0186704
23,12,-0.0215595
23,13,-0.024544
23,14,-0.0276019
23,15,-0.0307127
23,16,-0.0338565
23,17,-0.0370145
23,18,-0.0401688
23,19,-0.0433027
23,20,-0.0464002
23,21,-0.0494466
23,22,-0.0524279
23,23,-0.0553312
23,24,-0.0581445
23,25,-0.0608565
23,26,-0.063457
23,27,-0.0659363
23,28,-0.0682857
23,29,-0.0704971
23,30,-0.0725631
23,31,-0.0744768
23,32,-0.0762321
23,33,-0.0778233
23,34,-0.0792452
23,35,-0.0804932
23,36,-0.0815631
23,37,-0.0824511
23,38,-0.0831539
23,39,-0.0836687
23,40,-0.083993
23,41,-0.0841248
23,42,-0.0840625
23,43,-0.083805
23,44,-0.0833518
23,45,-0.0827028
23,46,-0.0818585
23,47,-0.08082
23,48,-0.0795891
23,49,-0.0781684
23,50,-0.076561
23,51,-0.0747711
23,52,-0.0728038
23,53,-0.0706649
23,54,-0.0683614
23,55,-0.0659014
23,56,-0.063294
23,57,-0.0605495
23,58,-0.0576794
23,59,-0.0546964
23,60,-0.0516147
23,61,-0.0484494
23,62,-0.045217
23,63,-0.0419353
23,64,-0.0386232
23,65,-0.0353009
23,66,-0.0319895
23,67,-0.0287113
23,68,-0.0254894
23,69,-0.0223477
23,70,-0.0193109
23,71,-0.0164041
23,72,-0.013653
23,73,-0.0110834
23,74,-0.00872147
23,75,-0.00659311
23,76,-0.00472418
23,77,-0.00314015
23,78,-0.00186628
23,79,-0.000924822
23,80,-0.000359742
23,81,0
24,0,0
24,1,-0.000377298
24,2,-0.000966472
24,3,-0.0019412
24,4,-0.00325149
24,5,-0.00487092
24,6,-0.0067708
24,7,-0.00892309
24,8,-0.0113002
24,9,-0.013875
24,10,-0.0166214
24,11,-0.0195137
24,12,-0.0225273
24,13,-0.0256385
24,14,-0.0288245
24,15,-0.0320636
24,16,-0.0353351
24,17,-0.0386194
24,18,-0.041898
24,19,-0.0451536
24,20,-0.0483697
24,21,-0.0515311
24,22,-0.0546235
24,23,-0.0576337
24,24,-0.0605495
24,25,-0.0633594
24,26,-0.066053
24,27,-0.0686207
24,28,-0.0710535
24,29,-0.0733434
24,30,-0.0754829
24,31,-0.0774651
24,32,-0.0792839
24,33,-0.0809336
24,34,-0.0824089
24,35,-0.0837053
24,36,-0.0848185
24,37,-0.0857447
24,38,-0.0864804
24,39,-0.0870228
24,40,-0.0873693
24,41,-0.0875178
24,42,-0.0874664
24,43,-0.087214
24,44,-0.0867598
24,45,-0.0861036
24,46,-0.0852455
24,47,-0.0841866
24,48,-0.0829284
24,49,-0.0814731
24,50,-0.0798239
24,51,-0.0779847
24,52,-0.0759602
24,53,-0.0737563
24,54,-0.0713798
24,55,-0.0688389
24,56,-0.0661425
24,57,-0.0633011
24,58,-0.0603263
24,59,-0.0572312
24,60,-0.0540302
24,61,-0.0507388
24,62,-0.0473742
24,63,-0.0439549
24,64,-0.0405005
24,65,-0.037032
24,66,-0.0335718
24,67,-0.0301431
24,68,-0.0267704
24,69,-0.023479
24,70,-0.0202951
24,71,-0.0172453
24,72,-0.0143569
24,73,-0.0116575
24,74,-0.009175
24,75,-0.00693699
24,76,-0.00497108
24,77,-0.00330443
24,78,-0.0019639
24,79,-0.000973128
24,80,-0.000378505
24,81,0
25,0,0
25,1,-0.000394715
25,2,-0.00101108
25,3,-0.00203073
25,4,-0.00340121
25,5,-0.00509466
25,6,-0.00708081
25,7,-0.00933001
25,8,-0.0118131
25,9,-0.0145016
25,10,-0.0173677
25,11,-0.0203845
25,12,-0.023526
25,13,-0.0267674
25,14,-0.0300847
25,15,-0.0334553
25,16,-0.0368576
25,17,-0.0402711
25,18,-0.0436767
25,19,-0.0470564
25,20,-0.0503933
25,21,-0.0536718
25,22,-0.0568772
25,23,-0.059996
25,24,-0.0630158
25,25,-0.065925
25,26,-0.068713
25,27,-0.0713701
25,28,-0.0738874
25,29,-0.0762568
25,30,-0.0784708
25,31,-0.0805225
25,32,-0.0824058
25,33,-0.084115
25,34,-0.0856449
25,35,-0.0869909
25,36,-0.0881486
25,37,-0.0891142
25,38,-0.0898844
25,39,-0.0904559
25,40,-0.0908262
25,41,-0.090993
25,42,-0.0909545
25,43,-0.090709
25,44,-0.0902558
25,45,-0.0895942
25,46,-0.0887244
25,47,-0.087647
25,48,-0.0863632
25,49,-0.0848752
25,50,-0.0831857
25,51,-0.0812985
25,52,-0.079218
25,53,-0.07695
25,54,-0.0745011
25,55,-0.0718793
25,56,-0.0690937
25,57,-0.0661547
25,58,-0.0630742
25,59,-0.0598653
25,60,-0.0565427
25,61,-0.0531225
25,62,-0.0496225
25,63,-0.0460617
25,64,-0.0424606
25,65,-0.0388412
25,66,-0.0352269
25,67,-0.0316421
25,68,-0.0281128
25,69,-0.0246655
25,70,-0.0213281
25,71,-0.0181289
25,72,-0.0150969
25,73,-0.0122616
25,74,-0.00965259
25,75,-0.00729943
25,76,-0.00523155
25,77,-0.00347789
25,78,-0.00206708
25,79,-0.00102424
25,80,-0.000398374
25,81,0
26,0,0
26,1,-0.000412882
26,2,-0.00105757
26,3,-0.00212397
26,4,-0.00355701
26,5,-0.00532728
26,6,-0.00740286
26,7,-0.00975243
26,8,-0.0123452
26,9,-0.0151511
26,10,-0.0181408
26,11,-0.0212859
26,12,-0.0245592
26,13,-0.0279344
26,14,-0.0313866
26,15,-0.0348921
26,16,-0.0384283
26,17,-0.041974
26,18,-0.0455093
26,19,-0.0490156
26,20,-0.0524757
26,21,-0.0558732
26,22,-0.0591934
26,23,-0.0624224
26,24,-0.0655476
26,25,-0.0685573
26,26,-0.0714409
26,27,-0.0741885
26,28,-0.0767913
26,29,-0.079241
26,30,-0.0815303
26,31,-0.0836524
26,32,-0.085601
26,33,-0.0873707
26,34,-0.0889561
26,35,-0.0903527
26,36,-0.0915561
26,37,-0.0925625
26,38,-0.0933684
26,39,-0.0939707
26,40,-0.0943665
26,41,-0.0945534
26,42,-0.0945295
26,43,-0.094293
26,44,-0.0938428
26,45,-0.0931781
26,46,-0.0922986
26,47,-0.0912048
26,48,-0.0898977
26,49,-0.0883789
26,50,-0.086651
26,51,-0.0847174
26,52,-0.0825824
26,53,-0.0802514
26,54,-0.077731
26,55,-0.0750288
26,56,-0.072154
26,57,-0.069117
26,58,-0.0659297
26,59,-0.0626055
26,60,-0.0591593
26,61,-0.0556077
26,62,-0.051969
26,63,-0.0482628
26,64,-0.0445106
26,65,-0.0407354
26,66,-0.0369614
26,67,-0.0332147
26,68,-0.0295224
26,69,-0.0259127
26,70,-0.022415
26,71,-0.0190595
26,72,-0.0158771
26,73,-0.0128991
26,74,-0.0101571
26,75,-0.00768266
26,76,-0.00550723
26,77,-0.0036617
26,78,-0.00217654
26,79,-0.00107853
26,80,-0.000419498
26,81,0
27,0,0
27,1,-0.000431892
27,2,-0.00110618
27,3,-0.00222136
27,4,-0.00371958
27,5,-0.0055698
27,6,-0.0077383
27,7,-0.010192
27,8,-0.0128985
27,9,-0.0158258
27,10,-0.0189433
27,11,-0.0222208
27,12,-0.0256299
27,13,-0.0291429
27,14,-0.0327338
27,15,-0.0363776
27,16,-0.0400509
27,17,-0.0437318
27,18,-0.0473996
27,19,-0.0510351
27,20,-0.0546203
27,21,-0.0581389
27,22,-0.0615756
27,23,-0.0649163
27,24,-0.0681481
27,25,-0.0712594
27,26,-0.0742394
27,27,-0.0770783
27,28,-0.0797672
27,29,-0.082298
27,30,-0.0846632
27,31,-0.0868563
27,32,-0.088871
27,33,-0.0907018
27,34,-0.0923436
27,35,-0.0937917
27,36,-0.0950419
27,37,-0.0960903
27,38,-0.0969333
27,39,-0.0975678
27,40,-0.0979908
27,41,-0.0981997
27,42,-0.0981924
27,43,-0.097967
27,44,-0.097522
27,45,-0.0968565
27,46,-0.0959698
27,47,-0.094862
27,48,-0.0935338
27,49,-0.0919866
27,50,-0.0902225
27,51,-0.0882446
27,52,-0.0860569
27,53,-0.0836645
27,54,-0.0810737
27,55,-0.078292
27,56,-0.0753284
27,57,-0.0721933
27,58,-0.0688985
27,59,-0.0654577
27,60,-0.0618861
27,61,-0.0582007
27,62,-0.05442
27,63,-0.0505648
27,64,-0.0466571
27,65,-0.0427209
27,66,-0.0387818
27,67,-0.034867
27,68,-0.031005
27,69,-0.0272259
27,70,-0.0235607
27,71,-0.0200416
27,72,-0.0167013
27,73,-0.0135733
27,74,-0.0106912
27,75,-0.00808887
27,76,-0.00579979
27,77,-0.00385698
27,78,-0.00229298
27,79,-0.00113636
27,80,-0.000442022
27,81,0
28,0,0
28,1,-0.000451833
28,2,-0.00115713
28,3,-0.00232332
28,4,-0.0038896
28,5,-0.00582318
28,6,-0.00808843
28,7,-0.0106504
28,8,-0.0134749
28,9,-0.0165281
28,10,-0.0197777
28,11,-0.0231921
28,12,-0.0267412
28,13,-0.0303961
28,14,-0.0341293
28,15,-0.0379151
28,16,-0.0417289
28,17,-0.0455479
28,18,-0.0493508
28,19,-0.0531177
28,20,-0.0568303
28,21,-0.0604716
28,22,-0.0640262
28,23,-0.0674797
28,24,-0.0708193
28,25,-0.0740329
28,26,-0.07711
28,27,-0.0800407
28,28,-0.0828161
28,29,-0.0854282
28,30,-0.0878698
28,31,-0.0901341
28,32,-0.0922153
28,33,-0.0941077
28,34,-0.0958065
28,35,-0.0973069
28,36,-0.0986048
28,37,-0.0996962
28,38,-0.100578
28,39,-0.101246
28,40,-0.101698
28,41,-0.10193
28,42,-0.101942
28,43,-0.10173
28,44,-0.101292
28,45,-0.100628
28,46,-0.0997372
28,47,-0.0986181
28,48,-0.0972716
28,49,-0.0956986
28,50,-0.0939009
28,51,-0.0918812
28,52,-0.0896431
28,53,-0.0871912
28,54,-0.0845317
28,55,-0.0816718
28,56,-0.0786203
28,57,-0.0753874
28,58,-0.071985
28,59,-0.0684268
28,60,-0.0647282
28,61,-0.0609067
28,62,-0.0569813
28,63,-0.0529733
28,64,-0.0489058
28,65,-0.0448036
28,66,-0.0406937
28,67,-0.0366044
28,68,-0.0325661
28,69,-0.0286103
28,70,-0.0247701
28,71,-0.0210794
28,72,-0.0175733
28,73,-0.0142874
28,74,-0.0112577
28,75,-0.00852022
28,76,-0.00611084
28,77,-0.00406487
28,78,-0.0024171
28,79,-0.00119809
28,80,-0.00046609
28,81,0
29,0,0
29,1,-0.000472788
29,2,-0.00121063
29,3,-0.00243027
29,4,-0.00406773
29,5,-0.00608834
29,6,-0.00845446
29,7,-0.0111292
29,8,-0.0140761
29,9,-0.01726
29,10,-0.0206464
29,11,-0.0242022
29,12,-0.0278956
29,13,-0.0316965
29,14,-0.0355761
29,15,-0.0395074
29,16,-0.0434649
29,17,-0.0474249
29,18,-0.0513653
29,19,-0.0552658
29,20,-0.0591075
29,21,-0.062873
29,22,-0.0665467
29,23,-0.0701139
29,24,-0.0735617
29,25,-0.0768782
29,26,-0.0800525
29,27,-0.083075
29,28,-0.085937
29,29,-0.0886305
29,30,-0.0911483
29,31,-0.093484
29,32,-0.0956316
29,33,-0.0975859
29,34,-0.0993419
29,35,-0.100895
29,36,-0.102241
29,37,-0.103377
29,38,-0.104298
29,39,-0.105001
29,40,-0.105483
29,41,-0.105742
29,42,-0.105774
29,43,-0.105577
29,44,-0.10515
29,45,-0.104491
29,46,-0.103598
29,47,-0.10247
29,48,-0.101109
29,49,-0.099513
29,50,-0.0976847
29,51,-0.0956261
29,52,-0.0933403
29,53,-0.0908316
29,54,-0.0881057
29,55,-0.0851694
29,56,-0.0820313
29,57,-0.0787015
29,58,-0.0751918
29,59,-0.0715158
29,60,-0.0676893
29,61,-0.0637299
29,62,-0.0596573
29,63,-0.0554932
29,64,-0.0512617
29,65,-0.0469887
29,66,-0.0427022
29,67,-0.0384323
29,68,-0.0342106
29,69,-0.0300707
29,70,-0.0260474
29,71,-0.022177
29,72,-0.0184968
29,73,-0.0150447
29,74,-0.0118592
29,75,-0.00897883
29,76,-0.00644198
29,77,-0.00428649
29,78,-0.0025496
29,79,-0.00126408
29,80,-0.000491847
29,81,0
30,0,0
30,1,-0.000494841
30,2,-0.00126688
30,3,-0.00254258
30,4,-0.00425458
30,5,-0.00636618
30,6,-0.00883753
30,7,-0.0116296
30,8,-0.014704
30,9,-0.0180233
30,10,-0.0215514
30,11,-0.0252532
30,12,-0.0290956
30,13,-0.0330466
30,14,-0.0370764
30,15,-0.0411566
30,16,-0.0452609
30,17,-0.0493646
30,18,-0.0534449
30,19,-0.0574808
30,20,-0.0614529
30,21,-0.0653438
30,22,-0.0691371
30,23,-0.0728185
30,24,-0.0763747
30,25,-0.0797939
30,26,-0.0830652
30,27,-0.0861792
30,28,-0.0891273
30,29,-0.0919015
30,30,-0.0944951
30,31,-0.0969016
30,32,-0.0991155
30,33,-0.101131
30,34,-0.102945
30,35,-0.104551
30,36,-0.105946
30,37,-0.107126
30,38,-0.108087
30,39,-0.108827
30,40,-0.109341
30,41,-0.109627
30,42,-0.109682
30,43,-0.109504
30,44,-0.109089
30,45,-0.108437
30,46,-0.107546
30,47,-0.106413
30,48,-0.10504
30,49,-0.103425
30,50,-0.10157
30,51,-0.0994758
30,52,-0.0971457
30,53,-0.0945834
30,54,-0.0917939
30,55,-0.0887838
30,56,-0.0855613
30,57,-0.0821361
30,58,-0.07852
30,59,-0.0747267
30,60,-0.0707718
30,61,-0.0666733
30,62,-0.0624513
30,63,-0.0581283
30,64,-0.053729
30,65,-0.0492805
30,66,-0.044812
30,67,-0.0403551
30,68,-0.035943
30,69,-0.0316113
30,70,-0.0273969
30,71,-0.0233384
30,72,-0.0194753
30,73,-0.0158482
30,74,-0.0124983
30,75,-0.00946674
30,76,-0.00679478
30,77,-0.00452294
30,78,-0.00269117
30,79,-0.00133469
30,80,-0.000519436
30,81,0
31,0,0
31,1,-0.000518068
31,2,-0.00132607
31,3,-0.00266062
31,4,-0.00445074
31,5,-0.0066575
31,6,-0.00923872
31,7,-0.0121531
31,8,-0.0153599
31,9,-0.0188198
31,10,-0.0224945
31,11,-0.0263472
31,12,-0.0303429
31,13,-0.0344483
31,14,-0.038632
31,15,-0.0428645
31,16,-0.0471184
31,17,-0.0513681
31,18,-0.0555901
31,19,-0.0597629
31,20,-0.0638665
31,21,-0.0678832
31,22,-0.0717965
31,23,-0.0755919
31,24,-0.0792561
31,25,-0.0827772
31,26,-0.0861448
31,27,-0.0893493
31,28,-0.0923823
31,29,-0.0952363
31,30,-0.0979045
31,31,-0.100381
31,32,-0.10266
31,33,-0.104737
31,34,-0.106607
31,35,-0.108266
31,36,-0.109709
31,37,-0.110934
31,38,-0.111937
31,39,-0.112714
31,40,-0.113261
31,41,-0.113577
31,42,-0.113657
31,43,-0.113499
31,44,-0.113101
31,45,-0.112459
31,46,-0.111572
31,47,-0.110439
31,48,-0.109057
31,49,-0.107427
31,50,-0.105549
31,51,-0.103424
31,52,-0.101054
31,53,-0.0984416
31,54,-0.0955922
31,55,-0.0925117
31,56,-0.0892076
31,57,-0.0856895
31,58,-0.0819689
31,59,-0.0780592
31,60,-0.0739762
31,61,-0.0697381
31,62,-0.0653653
31,63,-0.060881
31,64,-0.0563107
31,65,-0.0516824
31,66,-0.0470268
31,67,-0.0423767
31,68,-0.0377674
31,69,-0.0332362
31,70,-0.0288225
31,71,-0.0245669
31,72,-0.0205119
31,73,-0.0167007
31,74,-0.0131773
31,75,-0.00998596
31,76,-0.00717076
31,77,-0.00477529
